Date,WeekDay,O,H,L,C
21-03-13,5,116.5,117,112,112.25
22-03-13,6,114,114,112.25,112.93
25-03-13,2,104,117.93,104,111.65
26-03-13,3,111.2,113.2,108.55,112.39
28-03-13,5,113,114,111.27,113.35
01-04-13,2,112.51,115,112.51,114.85
02-04-13,3,114.2,116,114,115.74
03-04-13,4,119.88,119.88,113.25,113.87
04-04-13,5,114,114.38,111.27,111.77
05-04-13,6,117.88,117.88,111,111.18
08-04-13,2,113.54,113.54,110.55,110.86
09-04-13,3,111,112,109.01,109.3
10-04-13,4,110.5,111.5,108.5,111.31
11-04-13,5,112,112.9,111.16,112.6
12-04-13,6,113,114.3,112.41,113.95
15-04-13,2,115.88,116.44,113.8,115.13
16-04-13,3,116.2,118.69,115.01,118.51
17-04-13,4,118.5,120.5,118.5,119.23
18-04-13,5,118.51,122.5,118.42,122.14
22-04-13,2,124.65,125.5,123.05,124.67
23-04-13,3,125,125,122.6,124.6
25-04-13,5,124.6,126.2,124.6,125.22
26-04-13,6,126,126,122.3,123.59
29-04-13,2,124.48,125.2,123.5,124.6
30-04-13,3,121.6,124.7,121.6,123.5
02-05-13,5,125,126.5,125,125.85
03-05-13,6,125.86,126,122.61,123.12
06-05-13,2,125,125,121.5,122.89
07-05-13,3,122.8,125.4,122,125.03
08-05-13,4,125.2,126,124.46,125.53
09-05-13,5,121,126.02,121,124.71
10-05-13,6,125,127.1,125,126.82
11-05-13,7,127.5,127.5,126.2,126.62
13-05-13,2,127,127.5,124.55,124.98
14-05-13,3,124.9,125.5,124.3,125.3
15-05-13,4,126.7,130,123.8,129.51
16-05-13,5,130.3,131.99,130.3,131.49
17-05-13,6,131.02,132.96,130.12,132.2
20-05-13,2,132.5,133.37,131.38,131.83
21-05-13,3,131.63,131.63,129.3,129.8
22-05-13,4,129.7,130.6,129.2,129.41
23-05-13,5,128.21,129.04,125.12,125.52
24-05-13,6,125.6,127.5,125.11,127.08
27-05-13,2,128.5,129.5,125.5,128.73
28-05-13,3,129.5,129.5,128.25,128.99
29-05-13,4,129.7,129.7,127.3,127.49
30-05-13,5,129.3,129.3,126.66,128.53
31-05-13,6,128,128,124.4,124.81
03-06-13,2,126,126,123.6,123.97
04-06-13,3,125.8,125.8,123.1,123.51
05-06-13,4,124,124,122.11,123.63
06-06-13,5,123.9,125.5,122.6,124.78
07-06-13,6,125.4,125.4,123.1,123.84
10-06-13,2,124,124.97,122,123.42
11-06-13,3,124,124.5,120,121.8
12-06-13,4,122.2,125.8,119.13,119.61
13-06-13,5,119.9,120,118.4,118.66
14-06-13,6,119.8,121,119.01,120.05
17-06-13,2,119.5,122.5,118.28,120.84
18-06-13,3,119.8,120.99,119.54,120.15
19-06-13,4,120.5,120.8,118.5,119.05
20-06-13,5,119.12,119.8,114.25,116.45
21-06-13,6,117.1,117.1,115.3,116.05
24-06-13,2,118,118,113.2,114.02
25-06-13,3,115,115,111.27,113.9
26-06-13,4,114,114.5,112.19,112.67
27-06-13,5,113,115.5,112,113.18
28-06-13,6,115.5,116.72,112.33,116.2
01-07-13,2,117,118.4,116.14,118.09
02-07-13,3,118.2,118.3,116.9,117.86
03-07-13,4,116.1,116.4,114.99,115.31
04-07-13,5,116,116.8,114.5,115.97
05-07-13,6,116,116.7,115.6,115.76
08-07-13,2,122,122,113.5,114.67
09-07-13,3,116,116,114.83,115.53
10-07-13,4,115.7,116.74,115.22,115.68
11-07-13,5,117.5,117.99,117,117.39
12-07-13,6,117,119,117,118.11
15-07-13,2,117.9,119.49,116.02,119.33
16-07-13,3,116.5,117.5,112.8,113.2
17-07-13,4,113.5,113.99,111.27,113.25
18-07-13,5,116.5,116.5,111.86,113.1
19-07-13,6,115.5,115.5,111.15,111.71
22-07-13,2,113,113,111,111.39
23-07-13,3,112.5,113.84,112.5,113.11
24-07-13,4,112.5,112.5,108.3,109.08
25-07-13,5,108.5,109.31,108,108.64
26-07-13,6,111.8,111.88,106.5,107.78
29-07-13,2,111.5,111.5,104.42,104.52
30-07-13,3,105,106.3,103.2,104.02
31-07-13,4,104.1,107,101,106.34
01-08-13,5,105.01,108,105.01,106.78
02-08-13,6,108.4,110,106.4,108.71
05-08-13,2,110,110,105.27,107.22
06-08-13,3,105,107.9,104.5,105.95
07-08-13,4,105.95,107.4,100.3,101.93
08-08-13,5,101.51,102.85,101.11,102.21
12-08-13,2,103.5,103.5,99.8,100.19
13-08-13,3,100.1,101.95,99.8,101.45
14-08-13,4,101,102.35,100.8,101.86
16-08-13,6,104,104,98.05,98.67
19-08-13,2,97.5,100,95.5,95.88
20-08-13,3,95.13,95.4,93.5,94.55
21-08-13,4,99.09,99.09,94.3,94.93
22-08-13,5,94.5,96.9,93,95.51
23-08-13,6,100.55,100.55,95.5,97.09
26-08-13,2,97.99,101,96.21,96.5
27-08-13,3,95.5,95.5,91.17,91.68
28-08-13,4,91.7,91.7,87.75,90.04
29-08-13,5,90.1,93.5,90.1,92
30-08-13,6,91.5,93.9,90.5,91.53
02-09-13,2,92,94,92,93.06
03-09-13,3,93.49,93.49,88.8,89.17
04-09-13,4,91.9,91.9,88.5,90.48
05-09-13,5,92.1,98.5,92.1,97.95
06-09-13,6,98.5,101.72,96.59,100.72
10-09-13,3,102,104.8,100.12,102.65
11-09-13,4,100,105,100,104.66
12-09-13,5,103.5,104,101.55,102.75
13-09-13,6,102.74,104.5,101.91,103.45
16-09-13,2,104.5,106.88,103.22,104.88
17-09-13,3,104.12,104.7,102.61,103.78
18-09-13,4,104.93,105.7,103.59,105.37
19-09-13,5,108,113.98,107.8,112.83
20-09-13,6,112.77,112.8,105.01,108.68
23-09-13,2,106.1,106.1,103.64,104.71
24-09-13,3,104.7,105.5,102,104.44
25-09-13,4,104,104.14,102.5,103.6
26-09-13,5,106.95,106.95,103,103.4
27-09-13,6,103.5,103.5,101,101.46
30-09-13,2,101,101,98,98.24
01-10-13,3,98.4,100.5,97.9,99.91
03-10-13,5,100.7,103.49,100.7,103.08
04-10-13,6,102.8,104.2,102.01,103.15
07-10-13,2,102.5,104,100.13,101.43
08-10-13,3,104.5,106.8,101.14,102.24
09-10-13,4,101.6,103.6,101,103.33
10-10-13,5,103.5,104.5,103.03,103.96
11-10-13,6,104.5,107.47,104.17,107.06
14-10-13,2,106,108.5,106,107.85
15-10-13,3,107.9,108.39,104.5,105
17-10-13,5,105.01,105.4,104.1,104.93
18-10-13,6,105.99,109.8,105.4,108.87
21-10-13,2,109,109.8,108.14,109.01
22-10-13,3,108.5,110.3,108.3,109.26
23-10-13,4,108.7,110.19,108.61,109.82
24-10-13,5,110,111.75,109.5,110.3
25-10-13,6,109.9,110.75,109.2,110.47
28-10-13,2,108,110.99,107,108.94
29-10-13,3,108,113.51,107.81,113.31
30-10-13,4,114,114.79,112.7,113.21
31-10-13,5,113.21,116.05,112.53,115.71
01-11-13,6,115.5,118.1,113,117.58
03-11-13,1,118,118,116.5,117.06
05-11-13,3,116.75,118.46,115.87,116.21
06-11-13,4,115.6,116.68,113.53,113.99
07-11-13,5,114,115.3,111.51,111.92
08-11-13,6,111,111.98,109.8,110.39
11-11-13,2,110,110.5,108.01,109.11
12-11-13,3,118,118,107,107.37
13-11-13,4,110,110,105.6,106.52
14-11-13,5,113,113,109,109.8
18-11-13,2,111,112.7,110.67,112.4
19-11-13,3,112,113.43,112,113
20-11-13,4,113,113,110.5,111.1
21-11-13,5,112,112,108.1,108.52
22-11-13,6,110,110,107.5,107.99
25-11-13,2,109,111.98,109,111.7
26-11-13,3,110.5,112.49,110.2,110.45
27-11-13,4,113.98,113.98,109.6,110
28-11-13,5,110.5,111.9,109.11,109.96
